Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Romania,ROU,2014,Income share held by lowest 10%,SI.DST.FRST.10,1.5
Romania,ROU,2013,Income share held by lowest 10%,SI.DST.FRST.10,1.6
Romania,ROU,2012,Income share held by lowest 10%,SI.DST.FRST.10,1.7
Romania,ROU,2011,Income share held by lowest 10%,SI.DST.FRST.10,1.8
Romania,ROU,2010,Income share held by lowest 10%,SI.DST.FRST.10,1.9
Romania,ROU,2009,Income share held by lowest 10%,SI.DST.FRST.10,2.1
Romania,ROU,2008,Income share held by lowest 10%,SI.DST.FRST.10,1.9
Romania,ROU,2007,Income share held by lowest 10%,SI.DST.FRST.10,1.9
Romania,ROU,2006,Income share held by lowest 10%,SI.DST.FRST.10,1.7
Romania,ROU,2018,Income share held by lowest 20%,SI.DST.FRST.20,5.4
Romania,ROU,2017,Income share held by lowest 20%,SI.DST.FRST.20,5.3
Romania,ROU,2016,Income share held by lowest 20%,SI.DST.FRST.20,5.6
Romania,ROU,2015,Income share held by lowest 20%,SI.DST.FRST.20,5.1
Romania,ROU,2014,Income share held by lowest 20%,SI.DST.FRST.20,4.9
Romania,ROU,2013,Income share held by lowest 20%,SI.DST.FRST.20,5
Romania,ROU,2012,Income share held by lowest 20%,SI.DST.FRST.20,5.3
Romania,ROU,2011,Income share held by lowest 20%,SI.DST.FRST.20,5.5
Romania,ROU,2010,Income share held by lowest 20%,SI.DST.FRST.20,5.7
Romania,ROU,2009,Income share held by lowest 20%,SI.DST.FRST.20,6
Romania,ROU,2008,Income share held by lowest 20%,SI.DST.FRST.20,5.8
Romania,ROU,2007,Income share held by lowest 20%,SI.DST.FRST.20,5.5
Romania,ROU,2006,Income share held by lowest 20%,SI.DST.FRST.20,5
Romania,ROU,2018,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2.4
Romania,ROU,2017,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,3.1
Romania,ROU,2016,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2.8
Romania,ROU,2015,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,4.6
Romania,ROU,2014,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,6.5
Romania,ROU,2013,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,6
Romania,ROU,2012,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,5.6
Romania,ROU,2011,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,4.9
Romania,ROU,2010,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,3.8
Romania,ROU,2009,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2.8
Romania,ROU,2008,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,3.7
Romania,ROU,2007,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,4.9
Romania,ROU,2006,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,6.6
Romania,ROU,2018,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,0.8
Romania,ROU,2017,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,1.2
Romania,ROU,2016,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,1
Romania,ROU,2015,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,1.6
Romania,ROU,2014,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,2.3
Romania,ROU,2013,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,2.1
Romania,ROU,2012,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,2
Romania,ROU,2011,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,1.9
Romania,ROU,2010,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,1.3
Romania,ROU,2009,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,0.7
Romania,ROU,2008,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,1.2
Romania,ROU,2007,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,1.6
Romania,ROU,2006,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,2.4
Romania,ROU,2018,Gini index (World Bank estimate),SI.POV.GINI,35.8
Romania,ROU,2017,Gini index (World Bank estimate),SI.POV.GINI,36
Romania,ROU,2016,Gini index (World Bank estimate),SI.POV.GINI,34.4
Romania,ROU,2015,Gini index (World Bank estimate),SI.POV.GINI,35.9
Romania,ROU,2014,Gini index (World Bank estimate),SI.POV.GINI,36
Romania,ROU,2013,Gini index (World Bank estimate),SI.POV.GINI,36.9
Romania,ROU,2012,Gini index (World Bank estimate),SI.POV.GINI,36.5
Romania,ROU,2011,Gini index (World Bank estimate),SI.POV.GINI,35.9
Romania,ROU,2010,Gini index (World Bank estimate),SI.POV.GINI,35.5
Romania,ROU,2009,Gini index (World Bank estimate),SI.POV.GINI,35.6
Romania,ROU,2008,Gini index (World Bank estimate),SI.POV.GINI,36.4
Romania,ROU,2007,Gini index (World Bank estimate),SI.POV.GINI,37.5
Romania,ROU,2006,Gini index (World Bank estimate),SI.POV.GINI,39.6
Romania,ROU,2018,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,5.1
Romania,ROU,2017,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,6.3
Romania,ROU,2016,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,8.3
Romania,ROU,2015,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,11
Romania,ROU,2014,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,12.6
Romania,ROU,2013,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,14
Romania,ROU,2012,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,12.2
Romania,ROU,2011,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,11.5
Romania,ROU,2010,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,10.2
Romania,ROU,2009,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,9
Romania,ROU,2008,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,9.3
Romania,ROU,2007,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,12.2
Romania,ROU,2006,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,16.5
Romania,ROU,2018,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,2
Romania,ROU,2017,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,2.7
Romania,ROU,2016,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,2.8
Romania,ROU,2015,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,4.2
Romania,ROU,2014,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,5.3
Romania,ROU,2013,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,5.2
Romania,ROU,2012,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,4.8
Romania,ROU,2011,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,4.4
Romania,ROU,2010,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,3.6
Romania,ROU,2009,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,2.8
Romania,ROU,2008,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,3.4
Romania,ROU,2007,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,4.4
Romania,ROU,2006,Poverty gap at $3.20 a day (2011 PPP) (%),SI.POV.LMIC.GP,6.1
Romania,ROU,2020,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,30.4
Romania,ROU,2019,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,31.2
Romania,ROU,2018,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,32.5
Romania,ROU,2017,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,35.7
Romania,ROU,2016,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,38.8
Romania,ROU,2015,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,37.4
Romania,ROU,2014,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,40.3
Romania,ROU,2013,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,41.9
Romania,ROU,2012,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,43.2
Romania,ROU,2011,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,40.9
Romania,ROU,2010,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,41.5
Romania,ROU,2020,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,36.1
Romania,ROU,2019,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,34.6
Romania,ROU,2018,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,37.9
Romania,ROU,2017,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,40.9
Romania,ROU,2016,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,48.5
Romania,ROU,2015,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,46
Romania,ROU,2014,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,49.9
Romania,ROU,2013,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,51.4
Romania,ROU,2012,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,52.8
Romania,ROU,2011,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,49
Romania,ROU,2010,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,48.1
Romania,ROU,2020,"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,31.9
Romania,ROU,2019,"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,32.1
Romania,ROU,2018,"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,33.9
Romania,ROU,2017,"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,36.5
Romania,ROU,2016,"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,39.8
Romania,ROU,2015,"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,38.2
Romania,ROU,2014,"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,40.7
Romania,ROU,2013,"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,42.5
Romania,ROU,2012,"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,43.8
Romania,ROU,2011,"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,41.9
Romania,ROU,2010,"Multidimensional poverty headcount ratio, female (% of female population)",SI.POV.MDIM.FE,42.4
Romania,ROU,2020,"Multidimensional poverty headcount ratio, male (% of male population)",SI.POV.MDIM.MA,28.8
Romania,ROU,2019,"Multidimensional poverty headcount ratio, male (% of male population)",SI.POV.MDIM.MA,30.3
Romania,ROU,2018,"Multidimensional poverty headcount ratio, male (% of male population)",SI.POV.MDIM.MA,31
Romania,ROU,2017,"Multidimensional poverty headcount ratio, male (% of male population)",SI.POV.MDIM.MA,34.9
Romania,ROU,2016,"Multidimensional poverty headcount ratio, male (% of male population)",SI.POV.MDIM.MA,37.8
Romania,ROU,2015,"Multidimensional poverty headcount ratio, male (% of male population)",SI.POV.MDIM.MA,36.5
Romania,ROU,2014,"Multidimensional poverty headcount ratio, male (% of male population)",SI.POV.MDIM.MA,40
Romania,ROU,2013,"Multidimensional poverty headcount ratio, male (% of male population)",SI.POV.MDIM.MA,41.3
Romania,ROU,2012,"Multidimensional poverty headcount ratio, male (% of male population)",SI.POV.MDIM.MA,42.5
Romania,ROU,2011,"Multidimensional poverty headcount ratio, male (% of male population)",SI.POV.MDIM.MA,39.9
Romania,ROU,2010,"Multidimensional poverty headcount ratio, male (% of male population)",SI.POV.MDIM.MA,40.5
Romania,ROU,2018,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,23.8
Romania,ROU,2017,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,23.5
Romania,ROU,2016,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,23.6
Romania,ROU,2015,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,25.3
Romania,ROU,2014,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,25.4
Romania,ROU,2013,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,25.1
Romania,ROU,2012,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,23
Romania,ROU,2011,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,22.9
Romania,ROU,2010,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,22.3
Romania,ROU,2009,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,21.6
Romania,ROU,2008,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,22.1
Romania,ROU,2007,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,23.6
Romania,ROU,2006,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,24.6
Romania,ROU,2001,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,18
Romania,ROU,2000,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,17
Romania,ROU,2018,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,10.9
Romania,ROU,2017,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,12.8
Romania,ROU,2016,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,17.4
Romania,ROU,2015,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,22.9
Romania,ROU,2014,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,25.5
Romania,ROU,2013,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,27.7
Romania,ROU,2012,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,27.3
Romania,ROU,2011,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,27.5
Romania,ROU,2010,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,23.8
Romania,ROU,2009,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,21.7
Romania,ROU,2008,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,22.8
Romania,ROU,2007,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,29.5
Romania,ROU,2006,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,35.2
Romania,ROU,2018,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,4.5
Romania,ROU,2017,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,5.6
Romania,ROU,2016,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,7
Romania,ROU,2015,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,9.6
Romania,ROU,2014,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,11.1
Romania,ROU,2013,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,11.7
Romania,ROU,2012,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,10.9
Romania,ROU,2011,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,10.5
Romania,ROU,2010,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,9
Romania,ROU,2009,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,7.9
Romania,ROU,2008,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,8.6
Romania,ROU,2007,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,11.2
Romania,ROU,2006,Poverty gap at $5.50 a day (2011 PPP) (%),SI.POV.UMIC.GP,14.4
Romania,ROU,2018,"Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)",SI.SPR.PC40,7.86
Romania,ROU,2013,"Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)",SI.SPR.PC40,4.12
Romania,ROU,2018,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",SI.SPR.PC40.ZG,13.78
Romania,ROU,2018,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,18.31
Romania,ROU,2013,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,10.17
Romania,ROU,2018,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,12.49
