Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Romania,ROU,1995,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,3.78
Romania,ROU,1990,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,4.38
Romania,ROU,2010,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,1.13
Romania,ROU,2005,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,1.41
Romania,ROU,2000,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,2.2
Romania,ROU,1995,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,1.69
Romania,ROU,1990,Barro-Lee: Percentage of female population age 20-24 with no education,BAR.NOED.2024.FE.ZS,1
Romania,ROU,2010,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,0.98
Romania,ROU,2005,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,1.58
Romania,ROU,2000,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,2.18
Romania,ROU,1995,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,1.56
Romania,ROU,1990,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,0.9
Romania,ROU,2010,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,1.41
Romania,ROU,2005,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,1.77
Romania,ROU,2000,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,1.69
Romania,ROU,1995,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,1.07
Romania,ROU,1990,Barro-Lee: Percentage of female population age 25-29 with no education,BAR.NOED.2529.FE.ZS,1.3
Romania,ROU,2010,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,1.58
Romania,ROU,2005,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,1.68
Romania,ROU,2000,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,1.56
Romania,ROU,1995,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.97
Romania,ROU,1990,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,1.1
Romania,ROU,2010,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,2.42
Romania,ROU,2005,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,3.16
Romania,ROU,2000,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,3.93
Romania,ROU,1995,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,5.64
Romania,ROU,1990,Barro-Lee: Percentage of female population age 25+ with no education,BAR.NOED.25UP.FE.ZS,8.1
Romania,ROU,2010,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,1.84
Romania,ROU,2005,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,2.31
Romania,ROU,2000,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,2.74
Romania,ROU,1995,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,3.81
Romania,ROU,1990,Barro-Lee: Percentage of population age 25+ with no education,BAR.NOED.25UP.ZS,5.4
Romania,ROU,2010,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,1.24
Romania,ROU,2005,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,1.23
Romania,ROU,2000,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,1.16
Romania,ROU,1995,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,1.31
Romania,ROU,1990,Barro-Lee: Percentage of female population age 30-34 with no education,BAR.NOED.3034.FE.ZS,1.3
Romania,ROU,2010,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,1.07
Romania,ROU,2005,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,1.16
Romania,ROU,2000,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,1.04
Romania,ROU,1995,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,1.12
Romania,ROU,1990,Barro-Lee: Percentage of population age 30-34 with no education,BAR.NOED.3034.ZS,1.1
Romania,ROU,2010,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,0.68
Romania,ROU,2005,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,0.95
Romania,ROU,2000,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,1.33
Romania,ROU,1995,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,1.33
Romania,ROU,1990,Barro-Lee: Percentage of female population age 35-39 with no education,BAR.NOED.3539.FE.ZS,1.3
Romania,ROU,2010,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,0.66
Romania,ROU,2005,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,0.87
Romania,ROU,2000,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,1.15
Romania,ROU,1995,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,1.13
Romania,ROU,1990,Barro-Lee: Percentage of population age 35-39 with no education,BAR.NOED.3539.ZS,1.1
Romania,ROU,2010,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,0.68
Romania,ROU,2005,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,1.12
Romania,ROU,2000,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,1.36
Romania,ROU,1995,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,1.26
Romania,ROU,1990,Barro-Lee: Percentage of female population age 40-44 with no education,BAR.NOED.4044.FE.ZS,1.3
Romania,ROU,2010,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.66
Romania,ROU,2005,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.97
Romania,ROU,2000,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,1.16
Romania,ROU,1995,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,1.07
Romania,ROU,1990,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,1.1
Romania,ROU,2010,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,0.87
Romania,ROU,2005,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,1.14
Romania,ROU,2000,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,1.21
Romania,ROU,1995,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,1.31
Romania,ROU,1990,Barro-Lee: Percentage of female population age 45-49 with no education,BAR.NOED.4549.FE.ZS,3.9
Romania,ROU,2010,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,0.74
Romania,ROU,2005,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,0.97
Romania,ROU,2000,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,1.03
Romania,ROU,1995,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,1.08
Romania,ROU,1990,Barro-Lee: Percentage of population age 45-49 with no education,BAR.NOED.4549.ZS,2.8
Romania,ROU,2010,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,0.87
Romania,ROU,2005,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,1.16
Romania,ROU,2000,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,1.32
Romania,ROU,1995,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,3.03
Romania,ROU,1990,Barro-Lee: Percentage of female population age 50-54 with no education,BAR.NOED.5054.FE.ZS,3.9
Romania,ROU,2010,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,0.74
Romania,ROU,2005,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,0.98
Romania,ROU,2000,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,1.06
Romania,ROU,1995,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,2.22
Romania,ROU,1990,Barro-Lee: Percentage of population age 50-54 with no education,BAR.NOED.5054.ZS,2.8
Romania,ROU,2010,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,1.1
Romania,ROU,2005,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,1.22
Romania,ROU,2000,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,1.97
Romania,ROU,1995,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,4.15
Romania,ROU,1990,Barro-Lee: Percentage of female population age 55-59 with no education,BAR.NOED.5559.FE.ZS,10.9
Romania,ROU,2010,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,0.92
Romania,ROU,2005,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,1
Romania,ROU,2000,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,1.52
Romania,ROU,1995,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,2.97
Romania,ROU,1990,Barro-Lee: Percentage of population age 55-59 with no education,BAR.NOED.5559.ZS,7.2
Romania,ROU,2010,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,1.1
Romania,ROU,2005,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,2.7
Romania,ROU,2000,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,4.45
Romania,ROU,1995,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,10.21
Romania,ROU,1990,Barro-Lee: Percentage of female population age 60-64 with no education,BAR.NOED.6064.FE.ZS,11.9
Romania,ROU,2010,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,0.92
Romania,ROU,2005,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,2.04
Romania,ROU,2000,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,3.18
Romania,ROU,1995,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,6.81
Romania,ROU,1990,Barro-Lee: Percentage of population age 60-64 with no education,BAR.NOED.6064.ZS,7.9
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1193
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1718
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1640
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1964
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 15-19, total",BAR.POP.1519,1879
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,582
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,843
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,803
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,960
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 15-19, female",BAR.POP.1519.FE,919
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,18140
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,18359
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,18071
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,18037
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 15+, total",BAR.POP.15UP,17735
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,9403
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,9498
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,9333
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,9282
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 15+, female",BAR.POP.15UP.FE,9083
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,1697
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,1611
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,1900
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,1822
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 20-24, total",BAR.POP.2024,1974
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,833
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,789
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,929
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,895
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 20-24, female",BAR.POP.2024.FE,968
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,1586
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,1864
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,1746
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,1861
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 25-29, total",BAR.POP.2529,1394
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,778
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,913
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,859
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,915
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 25-29, female",BAR.POP.2529.FE,681
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,15250
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,15030
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,14531
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,14251
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 25+, total",BAR.POP.25UP,13882
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,7988
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,7866
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,7601
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,7427
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 25+, female",BAR.POP.25UP.FE,7196
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,1839
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,1713
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,1794
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,1305
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 30-34, total",BAR.POP.3034,1708
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,902
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,845
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,885
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,645
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 30-34, female",BAR.POP.3034.FE,841
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,1688
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,1761
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,1252
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,1629
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 35-39, total",BAR.POP.3539,1720
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,836
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,872
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,622
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,813
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 35-39, female",BAR.POP.3539.FE,853
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,1730
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,1222
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,1574
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,1641
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 40-44, total",BAR.POP.4044,1437
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,862
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,612
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,792
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,823
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 40-44, female",BAR.POP.4044.FE,717
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,1192
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,1530
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,1579
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,1380
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 45-49, total",BAR.POP.4549,1197
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,602
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,778
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,802
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,697
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 45-49, female",BAR.POP.4549.FE,608
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,1478
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,1519
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,1312
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,1128
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 50-54, total",BAR.POP.5054,1441
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,762
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,783
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,675
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,580
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 50-54, female",BAR.POP.5054.FE,742
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,1444
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,1241
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,1055
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,1347
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 55-59, total",BAR.POP.5559,1354
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,760
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,653
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,556
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,708
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 55-59, female",BAR.POP.5559.FE,700
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,1154
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,976
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,1234
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,1240
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 60-64, total",BAR.POP.6064,1219
Romania,ROU,2010,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,624
Romania,ROU,2005,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,530
Romania,ROU,2000,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,669
Romania,ROU,1995,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,662
Romania,ROU,1990,"Barro-Lee: Population in thousands, age 60-64, female",BAR.POP.6064.FE,646
Romania,ROU,2010,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,2.31
Romania,ROU,2005,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,4.07
Romania,ROU,2000,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,2.38
Romania,ROU,1995,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,0.59
Romania,ROU,1990,Barro-Lee: Percentage of female population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.FE.ZS,0.87
Romania,ROU,2010,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.ZS,2.16
Romania,ROU,2005,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.ZS,3.63
Romania,ROU,2000,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.ZS,2.28
Romania,ROU,1995,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.ZS,0.75
Romania,ROU,1990,Barro-Lee: Percentage of population age 15-19 with primary schooling. Completed Primary,BAR.PRM.CMPT.1519.ZS,0.85
Romania,ROU,2010,Barro-Lee: Percentage of female population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.FE.ZS,1.77
Romania,ROU,2005,Barro-Lee: Percentage of female population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.FE.ZS,2.05
Romania,ROU,2000,Barro-Lee: Percentage of female population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.FE.ZS,2.05
Romania,ROU,1995,Barro-Lee: Percentage of female population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.FE.ZS,2.04
Romania,ROU,1990,Barro-Lee: Percentage of female population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.FE.ZS,2.1
Romania,ROU,2010,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,1.29
Romania,ROU,2005,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,1.58
Romania,ROU,2000,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,1.64
